,stock_number,stock_id,stock_name,stock_pinyin,stock_abbr
2845,300304,sz300304,云意电气,yunyidianqi,yydq
2846,300305,sz300305,裕兴股份,yuxinggufen,yxgf
2847,300306,sz300306,远方信息,yuanfangxinxi,yfxx
2848,300307,sz300307,慈星股份,cixinggufen,cxgf
2849,300308,sz300308,中际旭创,zhongjixuchuang,zjxc
2850,300309,sz300309,吉艾科技,jiaikeji,jakj
2851,300310,sz300310,宜通世纪,yitongshiji,ytsj
2852,300311,sz300311,任子行,renzixing,rzx
2854,300314,sz300314,戴维医疗,daiweiyiliao,dwyl
2855,300315,sz300315,掌趣科技,zhangqukeji,zqkj
2856,300316,sz300316,晶盛机电,jingshengjidian,jsjd
2857,300318,sz300318,博晖创新,bohuichuangxin,bhcx
2858,300319,sz300319,麦捷科技,maijiekeji,mjkj
2859,300320,sz300320,海达股份,haidagufen,hdgf
2860,300321,sz300321,同大股份,tongdagufen,tdgf
2861,300322,sz300322,硕贝德,shuobeide,sbd
2862,300323,sz300323,华灿光电,huacanguangdian,hcgd
2863,300324,sz300324,旋极信息,xuanjixinxi,xjxx
2864,300326,sz300326,凯利泰,kailitai,klt
2865,300327,sz300327,中颖电子,zhongyingdianzi,zydz
2866,300328,sz300328,宜安科技,yiankeji,yakj
2867,300329,sz300329,海伦钢琴,hailungangqin,hlgq
2868,300330,sz300330,华虹计通,huahongjitong,hhjt
2869,300331,sz300331,苏大维格,sudaweige,sdwg
2870,300332,sz300332,天壕环境,tianhaohuanjing,thhj
2871,300333,sz300333,兆日科技,zhaorikeji,zrkj
2872,300334,sz300334,津膜科技,jinmokeji,jmkj
2873,300335,sz300335,迪森股份,disengufen,dsgf
2874,300336,sz300336,新文化,xinwenhua,xwh
2875,300338,sz300338,开元教育,kaiyuanjiaoyu,kyjy
2876,300339,sz300339,润和软件,runheruanjian,rhrj
2877,300340,sz300340,科恒股份,kehenggufen,khgf
2878,300342,sz300342,天银机电,tianyinjidian,tyjd
2879,300343,sz300343,联创股份,lianchuanggufen,lcgf
2880,300344,sz300344,立方数科,lifangshuke,lfsk
2881,300345,sz300345,华民股份,huamingufen,hmgf
2882,300346,sz300346,南大光电,nandaguangdian,ndgd
2883,300347,sz300347,泰格医药,taigeyiyao,tgyy
2884,300348,sz300348,长亮科技,zhangliangkeji,zlkj
2885,300349,sz300349,金卡智能,jinkazhineng,jkzn
2886,300350,sz300350,华鹏飞,huapengfei,hpf
2887,300351,sz300351,永贵电器,yongguidianqi,ygdq
2888,300352,sz300352,北信源,beixinyuan,bxy
2889,300353,sz300353,东土科技,dongtukeji,dtkj
2890,300354,sz300354,东华测试,donghuaceshi,dhcs
2891,300355,sz300355,蒙草生态,mengcaoshengtai,mcst
2892,300357,sz300357,我武生物,wowushengwu,wwsw
2893,300358,sz300358,楚天科技,chutiankeji,ctkj
2894,300359,sz300359,全通教育,quantongjiaoyu,qtjy
2895,300360,sz300360,炬华科技,juhuakeji,jhkj
2896,300362,sz300362,天翔退,tianxiangtui,txt
2897,300363,sz300363,博腾股份,botenggufen,btgf
2898,300364,sz300364,中文在线,zhongwenzaixian,zwzx
2899,300365,sz300365,恒华科技,henghuakeji,hhkj
2900,300366,sz300366,创意信息,chuangyixinxi,cyxx
2902,300368,sz300368,汇金股份,huijingufen,hjgf
2903,300369,sz300369,绿盟科技,lvmengkeji,lmkj
2905,300371,sz300371,汇中股份,huizhonggufen,hzgf
2906,300373,sz300373,扬杰科技,yangjiekeji,yjkj
2907,300374,sz300374,中铁装配,zhongtiezhuangpei,ztzp
2908,300375,sz300375,鹏翎股份,penglinggufen,plgf
2909,300376,sz300376,易事特,yishite,yst
2910,300377,sz300377,赢时胜,yingshisheng,yss
2911,300378,sz300378,鼎捷软件,dingjieruanjian,djrj
2912,300379,sz300379,东方通,dongfangtong,dft
2913,300380,sz300380,安硕信息,anshuoxinxi,asxx
2914,300381,sz300381,溢多利,yiduoli,ydl
2915,300382,sz300382,斯莱克,silaike,slk
2916,300384,sz300384,三联虹普,sanlianhongpu,slhp
2917,300385,sz300385,雪浪环境,xuelanghuanjing,xlhj
2918,300386,sz300386,飞天诚信,feitianchengxin,ftcx
2919,300387,sz300387,富邦股份,fubanggufen,fbgf
2920,300388,sz300388,节能国祯,jienengguozhen,jngz
2921,300389,sz300389,艾比森,aibisen,abs
2922,300391,sz300391,康跃科技,kangyuekeji,kykj
2923,300393,sz300393,中来股份,zhonglaigufen,zlgf
2924,300394,sz300394,天孚通信,tianfutongxin,tftx
2925,300395,sz300395,菲利华,feilihua,flh
2926,300396,sz300396,迪瑞医疗,diruiyiliao,dryl
2927,300397,sz300397,天和防务,tianhefangwu,thfw
2928,300398,sz300398,飞凯材料,feikaicailiao,fkcl
2929,300399,sz300399,天利科技,tianlikeji,tlkj
2930,300400,sz300400,劲拓股份,jintagufen,jtgf
2931,300401,sz300401,花园生物,huayuanshengwu,hysw
2932,300402,sz300402,宝色股份,baosegufen,bsgf
2933,300403,sz300403,汉宇集团,hanyujituan,hyjt
2934,300404,sz300404,博济医药,bojiyiyao,bjyy
2935,300405,sz300405,科隆股份,kelonggufen,klgf
2936,300406,sz300406,九强生物,jiuqiangshengwu,jqsw
2937,300407,sz300407,凯发电气,kaifadianqi,kfdq
2938,300408,sz300408,三环集团,sanhuanjituan,shjt
2939,300412,sz300412,迦南科技,jianankeji,jnkj
2940,300413,sz300413,芒果超媒,mangguochaomei,mgcm
2941,300414,sz300414,中光防雷,zhongguangfanglei,zgfl
2942,300415,sz300415,伊之密,yizhimi,yzm
2943,300416,sz300416,苏试试验,sushishiyan,sssy
2944,300417,sz300417,南华仪器,nanhuayiqi,nhyq
2945,300418,sz300418,昆仑万维,kunlunwanwei,klww
2946,300419,sz300419,浩丰科技,haofengkeji,hfkj
2947,300420,sz300420,五洋停车,wuyangtingche,wytc
2948,300421,sz300421,力星股份,lixinggufen,lxgf
2949,300422,sz300422,博世科,boshike,bsk
2950,300423,sz300423,昇辉科技,shenghuikeji,shkj
2951,300425,sz300425,中建环能,zhongjianhuanneng,zjhn
2952,300426,sz300426,唐德影视,tangdeyingshi,tdys
2953,300427,sz300427,红相股份,hongxianggufen,hxgf
2954,300428,sz300428,立中集团,lizhongjituan,lzjt
2955,300429,sz300429,强力新材,qianglixincai,qlxc
2956,300430,sz300430,诚益通,chengyitong,cyt
2957,300431,sz300431,暴风退,baofengtui,bft
2958,300432,sz300432,富临精工,fulinjinggong,fljg
2959,300433,sz300433,蓝思科技,lansikeji,lskj
2960,300434,sz300434,金石亚药,jinshiyayao,jsyy
2961,300435,sz300435,中泰股份,zhongtaigufen,ztgf
2962,300436,sz300436,广生堂,guangshengtang,gst
2963,300437,sz300437,清水源,qingshuiyuan,qsy
2964,300438,sz300438,鹏辉能源,penghuinengyuan,phny
2965,300439,sz300439,美康生物,meikangshengwu,mksw
2966,300440,sz300440,运达科技,yundakeji,ydkj
2967,300442,sz300442,普丽盛,pulisheng,pls
2968,300443,sz300443,金雷股份,jinleigufen,jlgf
2969,300445,sz300445,康斯特,kangsite,kst
2971,300447,sz300447,全信股份,quanxingufen,qxgf
2972,300448,sz300448,浩云科技,haoyunkeji,hykj
2973,300449,sz300449,汉邦高科,hanbanggaoke,hbgk
2974,300450,sz300450,先导智能,xiandaozhineng,xdzn
2975,300451,sz300451,创业慧康,chuangyehuikang,cyhk
2976,300452,sz300452,山河药辅,shanheyaofu,shyf
2977,300453,sz300453,三鑫医疗,sanxinyiliao,sxyl
2978,300456,sz300456,赛微电子,saiweidianzi,swdz
2979,300458,sz300458,全志科技,quanzhikeji,qzkj
2980,300459,sz300459,汤姆猫,tangmumao,tmm
2981,300460,sz300460,惠伦晶体,huilunjingti,hljt
2982,300461,sz300461,田中精机,tianzhongjingji,tzjj
2983,300462,sz300462,华铭智能,huamingzhineng,hmzn
2984,300463,sz300463,迈克生物,maikeshengwu,mksw
2985,300465,sz300465,高伟达,gaoweida,gwd
2986,300466,sz300466,赛摩智能,saimozhineng,smzn
2987,300467,sz300467,迅游科技,xunyoukeji,xykj
2988,300468,sz300468,四方精创,sifangjingchuang,sfjc
2989,300469,sz300469,信息发展,xinxifazhan,xxfz
2990,300470,sz300470,中密控股,zhongmikonggu,zmkg
2991,300471,sz300471,厚普股份,houpugufen,hpgf
2992,300472,sz300472,新元科技,xinyuankeji,xykj
2993,300473,sz300473,德尔股份,deergufen,degf
2994,300474,sz300474,景嘉微,jingjiawei,jjw
2995,300475,sz300475,聚隆科技,julongkeji,jlkj
2996,300476,sz300476,胜宏科技,shenghongkeji,shkj
2997,300477,sz300477,合纵科技,hezongkeji,hzkj
2998,300478,sz300478,杭州高新,hangzhougaoxin,hzgx
2999,300479,sz300479,神思电子,shensidianzi,ssdz
3000,300480,sz300480,光力科技,guanglikeji,glkj
3001,300481,sz300481,濮阳惠成,puyanghuicheng,pyhc
3002,300482,sz300482,万孚生物,wanfushengwu,wfsw
3003,300483,sz300483,首华燃气,shouhuaranqi,shrq
3004,300484,sz300484,蓝海华腾,lanhaihuateng,lhht
3005,300485,sz300485,赛升药业,saishengyaoye,ssyy
3006,300486,sz300486,东杰智能,dongjiezhineng,djzn
3007,300487,sz300487,蓝晓科技,lanxiaokeji,lxkj
3008,300488,sz300488,恒锋工具,hengfenggongju,hfgj
3009,300489,sz300489,中飞股份,zhongfeigufen,zfgf
3010,300490,sz300490,华自科技,huazikeji,hzkj
3011,300492,sz300492,华图山鼎,huatushanding,htsd
3012,300493,sz300493,润欣科技,runxinkeji,rxkj
3013,300494,sz300494,盛天网络,shengtianwangluo,stwl
3015,300496,sz300496,中科创达,zhongkechuangda,zkcd
3016,300497,sz300497,富祥药业,fuxiangyaoye,fxyy
3017,300498,sz300498,温氏股份,wenshigufen,wsgf
3018,300499,sz300499,高澜股份,gaolangufen,glgf
3019,300500,sz300500,启迪设计,qidisheji,qdsj
3020,300501,sz300501,海顺新材,haishunxincai,hsxc
3021,300502,sz300502,新易盛,xinyisheng,xys
3022,300503,sz300503,昊志机电,haozhijidian,hzjd
3023,300505,sz300505,川金诺,chuanjinnuo,cjn
3024,300506,sz300506,名家汇,mingjiahui,mjh
3025,300507,sz300507,苏奥传感,suaochuangan,sacg
3026,300508,sz300508,维宏股份,weihonggufen,whgf
3027,300509,sz300509,新美星,xinmeixing,xmx
3028,300510,sz300510,金冠股份,jinguangufen,jggf
3029,300511,sz300511,雪榕生物,xuerongshengwu,xrsw
3030,300512,sz300512,中亚股份,zhongyagufen,zygf
3031,300513,sz300513,恒实科技,hengshikeji,hskj
3032,300514,sz300514,友讯达,youxunda,yxd
3033,300515,sz300515,三德科技,sandekeji,sdkj
3034,300516,sz300516,久之洋,jiuzhiyang,jzy
3035,300517,sz300517,海波重科,haibozhongke,hbzk
3036,300518,sz300518,盛讯达,shengxunda,sxd
3037,300519,sz300519,新光药业,xinguangyaoye,xgyy
3038,300520,sz300520,科大国创,kedaguochuang,kdgc
3039,300521,sz300521,爱司凯,aisikai,ask
3040,300522,sz300522,世名科技,shimingkeji,smkj
3041,300523,sz300523,辰安科技,chenankeji,cakj
3042,300525,sz300525,博思软件,bosiruanjian,bsrj
3043,300526,sz300526,中潜股份,zhongqiangufen,zqgf
3044,300527,sz300527,中船应急,zhongchuanyingji,zcyj
3045,300528,sz300528,幸福蓝海,xingfulanhai,xflh
3046,300529,sz300529,健帆生物,jianfanshengwu,jfsw
3048,300531,sz300531,优博讯,youboxun,ybx
3049,300532,sz300532,今天国际,jintianguoji,jtgj
3050,300533,sz300533,冰川网络,bingchuanwangluo,bcwl
3051,300534,sz300534,陇神戎发,longshenrongfa,lsrf
3052,300535,sz300535,达威股份,daweigufen,dwgf
3053,300536,sz300536,农尚环境,nongshanghuanjing,nshj
3054,300537,sz300537,广信材料,guangxincailiao,gxcl
3055,300538,sz300538,同益股份,tongyigufen,tygf
3056,300539,sz300539,横河精密,henghejingmi,hhjm
3057,300540,sz300540,深冷股份,shenlenggufen,slgf
3058,300541,sz300541,先进数通,xianjinshutong,xjst
3059,300542,sz300542,新晨科技,xinchenkeji,xckj
3060,300543,sz300543,朗科智能,langkezhineng,lkzn
3061,300545,sz300545,联得装备,liandezhuangbei,ldzb
3062,300546,sz300546,雄帝科技,xiongdikeji,xdkj
3063,300547,sz300547,川环科技,chuanhuankeji,chkj
3064,300548,sz300548,博创科技,bochuangkeji,bckj
3065,300549,sz300549,优德精密,youdejingmi,ydjm
3066,300550,sz300550,和仁科技,herenkeji,hrkj
3067,300551,sz300551,古鳌科技,guaokeji,gakj
3068,300552,sz300552,万集科技,wanjikeji,wjkj
3069,300553,sz300553,集智股份,jizhigufen,jzgf
3070,300554,sz300554,三超新材,sanchaoxincai,scxc
3071,300555,sz300555,路通视信,lutongshixin,ltsx
3072,300556,sz300556,丝路视觉,silushijue,slsj
3073,300557,sz300557,理工光科,ligongguangke,lggk
3074,300558,sz300558,贝达药业,beidayaoye,bdyy
3075,300559,sz300559,佳发教育,jiafajiaoyu,jfjy
3076,300560,sz300560,中富通,zhongfutong,zft
3077,300561,sz300561,汇金科技,huijinkeji,hjkj
3078,300562,sz300562,乐心医疗,lexinyiliao,lxyl
3079,300563,sz300563,神宇股份,shenyugufen,sygf
3080,300565,sz300565,科信技术,kexinjishu,kxjs
3081,300566,sz300566,激智科技,jizhikeji,jzkj
3082,300567,sz300567,精测电子,jingcedianzi,jcdz
3083,300568,sz300568,星源材质,xingyuancaizhi,xycz
3084,300569,sz300569,天能重工,tiannengzhonggong,tnzg
3085,300570,sz300570,太辰光,taichenguang,tcg
3086,300571,sz300571,平治信息,pingzhixinxi,pzxx
3087,300572,sz300572,安车检测,anchejiance,acjc
3088,300573,sz300573,兴齐眼药,xingqiyanyao,xqyy
3089,300575,sz300575,中旗股份,zhongqigufen,zqgf
3090,300576,sz300576,容大感光,rongdaganguang,rdgg
3091,300577,sz300577,开润股份,kairungufen,krgf
3092,300579,sz300579,数字认证,shuzirenzheng,szrz
3093,300580,sz300580,贝斯特,beisite,bst
3094,300581,sz300581,晨曦航空,chenxihangkong,cxhk
3095,300582,sz300582,英飞特,yingfeite,yft
3096,300583,sz300583,赛托生物,saituoshengwu,stsw
3097,300584,sz300584,海辰药业,haichenyaoye,hcyy
3098,300585,sz300585,奥联电子,aoliandianzi,aldz
3099,300587,sz300587,天铁股份,tiantiegufen,ttgf
3100,300588,sz300588,熙菱信息,xilingxinxi,xlxx
3101,300589,sz300589,江龙船艇,jianglongchuanting,jlct
3102,300590,sz300590,移为通信,yiweitongxin,ywtx
3103,300591,sz300591,万里马,wanlima,wlm
3104,300592,sz300592,华凯创意,huakaichuangyi,hkcy
3105,300595,sz300595,欧普康视,oupukangshi,opks
3106,300596,sz300596,利安隆,lianlong,lal
3107,300597,sz300597,吉大通信,jidatongxin,jdtx
3108,300598,sz300598,诚迈科技,chengmaikeji,cmkj
3109,300599,sz300599,雄塑科技,xiongsukeji,xskj
3110,300600,sz300600,国瑞科技,guoruikeji,grkj
3111,300601,sz300601,康泰生物,kangtaishengwu,ktsw
3112,300602,sz300602,飞荣达,feirongda,frd
3113,300603,sz300603,立昂技术,liangjishu,lajs
3114,300604,sz300604,长川科技,changchuankeji,cckj
3115,300605,sz300605,恒锋信息,hengfengxinxi,hfxx
3116,300606,sz300606,金太阳,jintaiyang,jty
3117,300607,sz300607,拓斯达,tasida,tsd
3118,300608,sz300608,思特奇,siteqi,stq
3119,300609,sz300609,汇纳科技,huinakeji,hnkj
3120,300610,sz300610,晨化股份,chenhuagufen,chgf
3121,300611,sz300611,美力科技,meilikeji,mlkj
3122,300612,sz300612,宣亚国际,xuanyaguoji,xygj
3123,300613,sz300613,富瀚微,fuhanwei,fhw
3124,300615,sz300615,欣天科技,xintiankeji,xtkj
3125,300616,sz300616,尚品宅配,shangpinzhaipei,spzp
3126,300617,sz300617,安靠智电,ankaozhidian,akzd
3127,300618,sz300618,寒锐钴业,hanruiguye,hrgy
3128,300619,sz300619,金银河,jinyinhe,jyh
3129,300620,sz300620,光库科技,guangkukeji,gkkj
3130,300621,sz300621,维业股份,weiyegufen,wygf
3131,300622,sz300622,博士眼镜,boshiyanjing,bsyj
3132,300623,sz300623,捷捷微电,jiejieweidian,jjwd
3133,300625,sz300625,三雄极光,sanxiongjiguang,sxjg
3134,300626,sz300626,华瑞股份,huaruigufen,hrgf
3135,300627,sz300627,华测导航,huacedaohang,hcdh
3136,300628,sz300628,亿联网络,yilianwangluo,ylwl
3137,300629,sz300629,新劲刚,xinjingang,xjg
3138,300630,sz300630,普利制药,pulizhiyao,plzy
3139,300631,sz300631,久吾高科,jiuwugaoke,jwgk
3140,300632,sz300632,光莆股份,guangpugufen,gpgf
3141,300633,sz300633,开立医疗,kailiyiliao,klyl
3142,300635,sz300635,中达安,zhongdaan,zda
3143,300636,sz300636,同和药业,tonghuoyaoye,thyy
3144,300637,sz300637,扬帆新材,yangfanxincai,yfxc
3145,300638,sz300638,广和通,guanghetong,ght
3146,300639,sz300639,凯普生物,kaipushengwu,kpsw
3147,300641,sz300641,正丹股份,zhengdangufen,zdgf
3148,300642,sz300642,透景生命,toujingshengming,tjsm
3149,300643,sz300643,万通智控,wantongzhikong,wtzk
3150,300644,sz300644,南京聚隆,nanjingjulong,njjl
3151,300645,sz300645,正元智慧,zhengyuanzhihui,zyzh
3152,300647,sz300647,超频三,chaopinsan,cps
3153,300648,sz300648,星云股份,xingyungufen,xygf
3154,300649,sz300649,杭州园林,hangzhouyuanlin,hzyl
3155,300650,sz300650,太龙照明,tailongzhaoming,tlzm
3156,300651,sz300651,金陵体育,jinlingtiyu,jlty
3157,300652,sz300652,雷迪克,leidike,ldk
3158,300653,sz300653,正海生物,zhenghaishengwu,zhsw
3159,300654,sz300654,世纪天鸿,shijitianhong,sjth
3160,300655,sz300655,晶瑞电材,jingruidiancai,jrdc
3161,300657,sz300657,弘信电子,hongxindianzi,hxdz
3162,300658,sz300658,延江股份,yanjianggufen,yjgf
3163,300660,sz300660,江苏雷利,jiangsuleili,jsll
3164,300661,sz300661,圣邦股份,shengbanggufen,sbgf
3165,300663,sz300663,科蓝软件,kelanruanjian,klrj
3166,300664,sz300664,鹏鹞环保,pengyaohuanbao,pyhb
3167,300665,sz300665,飞鹿股份,feilugufen,flgf
3168,300666,sz300666,江丰电子,jiangfengdianzi,jfdz
3169,300667,sz300667,必创科技,bichuangkeji,bckj
3170,300668,sz300668,杰恩设计,jieensheji,jesj
3171,300669,sz300669,沪宁股份,huninggufen,hngf
3172,300670,sz300670,大烨智能,dayezhineng,dyzn
3173,300671,sz300671,富满电子,fumandianzi,fmdz
3174,300672,sz300672,国科微,guokewei,gkw
3175,300673,sz300673,佩蒂股份,peidigufen,pdgf
3176,300675,sz300675,建科院,jiankeyuan,jky
3177,300676,sz300676,华大基因,huadajiyin,hdjy
3178,300677,sz300677,英科医疗,yingkeyiliao,ykyl
3179,300678,sz300678,中科信息,zhongkexinxi,zkxx
3180,300679,sz300679,电连技术,dianlianjishu,dljs
3181,300680,sz300680,隆盛科技,longshengkeji,lskj
3182,300681,sz300681,英搏尔,yingboer,ybe
3183,300683,sz300683,海特生物,haiteshengwu,htsw
3184,300684,sz300684,中石科技,zhongshikeji,zskj
3185,300685,sz300685,艾德生物,aideshengwu,adsw
3186,300686,sz300686,智动力,zhidongli,zdl
3187,300687,sz300687,赛意信息,saiyixinxi,syxx
3188,300688,sz300688,创业黑马,chuangyeheima,cyhm
3189,300689,sz300689,澄天伟业,chengtianweiye,ctwy
3190,300690,sz300690,双一科技,shuangyikeji,sykj
3191,300691,sz300691,联合光电,lianheguangdian,lhgd
3192,300692,sz300692,中环环保,zhonghuanhuanbao,zhhb
3193,300693,sz300693,盛弘股份,shenghonggufen,shgf
3194,300695,sz300695,兆丰股份,zhaofenggufen,zfgf
3195,300696,sz300696,爱乐达,aileda,ald
3196,300697,sz300697,电工合金,diangonghejin,dghj
3197,300698,sz300698,万马科技,wanmakeji,wmkj
3198,300699,sz300699,光威复材,guangweifucai,gwfc
3199,300700,sz300700,岱勒新材,daileixincai,dlxc
3200,300701,sz300701,森霸传感,senbachuangan,sbcg
3201,300702,sz300702,天宇股份,tianyugufen,tygf
3202,300703,sz300703,创源股份,chuangyuangufen,cygf
3203,300705,sz300705,九典制药,jiudianzhiyao,jdzy
3204,300706,sz300706,阿石创,ashichuang,asc
3205,300707,sz300707,威唐工业,weitanggongye,wtgy
3206,300708,sz300708,聚灿光电,jucanguangdian,jcgd
3207,300709,sz300709,精研科技,jingyankeji,jykj
3208,300710,sz300710,万隆光电,wanlongguangdian,wlgd
3209,300711,sz300711,广哈通信,guanghatongxin,ghtx
3210,300712,sz300712,永福股份,yongfugufen,yfgf
3211,300713,sz300713,英可瑞,yingkerui,ykr
3212,300715,sz300715,凯伦股份,kailungufen,klgf
3213,300716,sz300716,国立科技,guolikeji,glkj
3214,300717,sz300717,华信新材,huaxinxincai,hxxc
3215,300718,sz300718,长盛轴承,zhangshengzhoucheng,zszc
3216,300719,sz300719,安达维尔,andaweier,adwe
3217,300720,sz300720,海川智能,haichuanzhineng,hczn
3218,300721,sz300721,怡达股份,yidagufen,ydgf
3219,300722,sz300722,新余国科,xinyuguoke,xygk
3220,300723,sz300723,一品红,yipinhong,yph
3221,300725,sz300725,药石科技,yaoshikeji,yskj
3222,300726,sz300726,宏达电子,hongdadianzi,hddz
3223,300727,sz300727,润禾材料,runhecailiao,rhcl
3224,300729,sz300729,乐歌股份,yuegegufen,yggf
3225,300730,sz300730,科创信息,kechuangxinxi,kcxx
3226,300731,sz300731,科创新源,kechuangxinyuan,kcxy
3227,300732,sz300732,设研院,sheyanyuan,syy
3228,300733,sz300733,西菱动力,xilingdongli,xldl
3229,300735,sz300735,光弘科技,guanghongkeji,ghkj
3230,300736,sz300736,百邦科技,baibangkeji,bbkj
3231,300737,sz300737,科顺股份,keshungufen,ksgf
3232,300738,sz300738,奥飞数据,aofeishuju,afsj
3233,300739,sz300739,明阳电路,mingyangdianlu,mydl
3234,300740,sz300740,水羊股份,shuiyanggufen,sygf
3235,300741,sz300741,华宝股份,huabaogufen,hbgf
3236,900901,sh900901,云赛B股,yunsaiBgu,ysBg
3237,900902,sh900902,市北B股,shibeiBgu,sbBg
3238,900903,sh900903,大众B股,dazhongBgu,dzBg
3239,900904,sh900904,神奇B股,shenqiBgu,sqBg
3240,900905,sh900905,老凤祥B,laofengxiangB,lfxB
3241,900906,sh900906,中毅达B,zhongyidaB,zydB
3242,900908,sh900908,氯碱B股,lvjianBgu,ljBg
3243,900909,sh900909,华谊B股,huayiBgu,hyBg
3244,900910,sh900910,海立B股,hailiBgu,hlBg
3245,900911,sh900911,金桥B股,jinqiaoBgu,jqBg
3246,900912,sh900912,外高B股,waigaoBgu,wgBg
3247,900913,sh900913,国新B股,guoxinBgu,gxBg
3248,900914,sh900914,锦在线B,jinzaixianB,jzxB
3249,900915,sh900915,中路B股,zhongluBgu,zlBg
3250,900916,sh900916,凤凰B股,fenghuangBgu,fhBg
3251,900917,sh900917,海欣B股,haixinBgu,hxBg
3252,900918,sh900918,耀皮B股,yaopiBgu,ypBg
